,shopid,itemid,rating_star,cmt,Sentiment,Predicted Sentiment,B,G,N,Score
2934,4149345,13431842,2," Poor product quality,the sound is crack and easily hot",B,B,0.757275595437,0.174957926023,0.0677664785397,-0.58
2935,4149345,60615742,1,Item wasn't received and the seller kept delaying my order,B,B,0.543080986032,0.296521048666,0.160397965303,-0.25
2936,4937640,24088098,3,Colour only can use on bright hair (blonde) for better result  .Product quality is ok,G,G,0.255341034487,0.519688557544,0.224970407968,0.26
2937,4149345,13427298,5,Received in good condition. 👍🏻,G,G,0.0215678544168,0.952649173457,0.0257829721265,0.93
2938,4937640,314008770,5,My favourite seller! Shipping was REALLY fast within 1 week. All the items are good quality and worth the price! Seller wrapped well to protect the products. Thank you ♡♡♡,G,G,0.0147898090419,0.973806754346,0.0114034366124,0.96
2939,4937640,97193732,4,Looks v expensive and product quality is good !!,G,G,0.192743071797,0.697679744051,0.109577184151,0.5
2940,4149345,16429922,5, not bad can be used,N,N,0.321814519684,0.174906693922,0.503278786394,-0.15
2941,4149345,225453078,3,Breaks after 1 day of play,G,N,0.165070722954,0.38695464635,0.447974630696,0.22
2942,4937640,97193732,1,Broke off. Doesnt apply smoothly too. ,B,B,0.628174292146,0.142557613432,0.229268094422,-0.49
2943,4937640,24095331,2,Not that soft/spongy ,B,B,0.37652559212,0.251580453315,0.371893954565,-0.12
2944,4149345,42089916,5,"Seems to work fine. For the price, really don't expect much but hope it lasts long. :/ ",G,G,0.214975157993,0.660402700586,0.12462214142,0.45
2945,4149345,16431852,5,Works well and nice thanks :),G,G,0.016375915061,0.869795023211,0.113829061728,0.85
2946,4149345,225453078,5,"Seller fast to reply and resolve issue on defective item.
Excellent service by seller",G,G,0.127949580984,0.840690959481,0.0313594595344,0.71
2947,4149345,13433484,4,"Cap opener abit too small for some condiments, haven't tried the blade for can opener yet. ",G,B,0.50049003313,0.165959487196,0.333550479674,-0.33
2948,4937640,26495782,2,"Upset cos the box cannot close properly , the cover is one side blended. Bought to make a gift, haiys ",B,B,0.560505040969,0.210000329868,0.229494629163,-0.35
2949,4149345,13433994,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2950,4149345,15250953,4,This brush cleaner has a very strong silicon smell. Not sure if it would go away after washing and airing,B,B,0.453945426625,0.265413595835,0.280640977539,-0.19
2951,4937640,185919380,3," Product quality is ok, zipper difficult to use.",G,G,0.26862279183,0.58156165321,0.149815554961,0.31
2952,4149345,60228520,2," Poor delivery speed. Expected 2 weeks but came 1 month later…

 Poor overall service. Failed to update shipping information to me",B,B,0.743555913721,0.123747971581,0.132696114698,-0.62
2953,4149345,54767734,4,Overall ok only the size is slightly small. My normall size is 37 but lucky i bought size 39.,G,G,0.0937045026377,0.5048034047,0.401492092662,0.41
2954,4937640,17704457,1,Bright red colour instead of pink.,B,N,0.323789807865,0.216285644685,0.45992454745,-0.11
2955,4149345,112580200,1,"Very poor product quality
Tried on my voice recorder seems like it is not capturing any sound. Looks like a toy.",B,B,0.605102992304,0.129590306892,0.265306700804,-0.48
2956,4149345,15736397,5,Tried and tested 👍👍👍👍,N,N,0.0847091206883,0.188118947164,0.727171932147,0.1
2957,4937640,18984937,4,"Cute packaging, not smudge proof but can't expect much for this price. ",G,G,0.0946780019141,0.596056886344,0.309265111742,0.5
2958,4149345,16443695,2," Comes with a pin, but no instructions. After assembling with bottle realised it is to poke a hole at the base of the attached bottle, but the pin was not really strong/ sharp enough to poke through, used a screwdriver in the end. water does not dispense fully (1/3 left), which kind of is science..",B,B,0.501409068989,0.329789898974,0.168801032038,-0.17
2959,4149345,14481633,4,"Received item as described. However, took a really long time for delivery. Maybe cause it was shipped over internationally from China. ",G,G,0.201601003518,0.614219778866,0.184179217616,0.41
2960,4937640,24095331,3, Product quality is ok Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2961,4149345,13431842,4,Working very well ! Sound quality isn't too good but it's alright,G,G,0.343526113695,0.515805582612,0.140668303693,0.17
2962,4937640,104771942,3,"I thought this was original , but it's not . ",G,G,0.33099378376,0.343353703233,0.325652513006,0.01
2963,4937640,314008745,4,Products looks okay although looks a bit weak. Delivery took 1 week+. #shopeehaul,B,N,0.292149668966,0.25304099647,0.454809334564,-0.04
2964,4149345,110639416,1," Very poor product quality, item was squashed. Wasn't how I expected it to be.",B,B,0.831092382321,0.152313555094,0.0165940625854,-0.68
2965,4149345,16432353,4,"Received item as described. However, took a really long time for delivery. Maybe cause it was shipped over internationally from China. ",G,G,0.201601003518,0.614219778866,0.184179217616,0.41
2966,4937640,22563871,5,Thx seller,G,G,0.0574564978362,0.898886393004,0.0436571091595,0.84
2967,4149345,106451922,5,"Not very orange (more to pink), quite natural Colour. Try not to puff too hard during application cos it kind of causes a powder explosion",B,B,0.533127221326,0.21914594423,0.247726834445,-0.31
2968,4937640,40486736,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2969,4149345,14481902,3,item smaller than in picture ,G,G,0.312971865915,0.476747232638,0.210280901447,0.16
2970,4937640,21273421,5,Works well ,N,G,0.233111513478,0.494602567653,0.272285918869,0.26
2971,4937640,21273305,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2972,4937640,40486729,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2973,4937640,22563873,5,Thx seller,G,G,0.0574564978362,0.898886393004,0.0436571091595,0.84
2974,4937640,115574611,2, Poor delivery speed Poor product quality,B,B,0.957549023241,0.0287604786988,0.0136904980605,-0.93
2975,4149345,17709916,3,"Can't even feel much wind, disappointed ",G,B,0.646742541495,0.239156945573,0.114100512933,-0.41
2976,4937640,127478640,2, Poor delivery speed,B,B,0.905301588533,0.0390143712331,0.0556840402337,-0.87
2977,4937640,44467148,5, Excellent service by seller ,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2978,4937640,22563880,5,Thx seller,G,G,0.0574564978362,0.898886393004,0.0436571091595,0.84
2979,4937640,101650393,5, Excellent service by seller ,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2980,4937640,18980338,5,Great seller tqvm,G,G,0.0558258102434,0.870609555133,0.0735646346238,0.81
2981,4937640,40486732,5,Good and cheap,G,G,0.00938473865089,0.905991543595,0.0846237177543,0.9
2982,4937640,127478640,2, Poor delivery speed Poor delivery speed,B,B,0.905301588533,0.0390143712331,0.0556840402337,-0.87
2983,4937640,41822767,4,Quite pigmented and sweet smelling,G,N,0.355059866117,0.213740076236,0.431200057648,-0.14
2984,4937640,18982726,5,"Products look promising. Receieved on time, seller have fast response.",G,G,0.129647201279,0.704190247996,0.166162550726,0.57
2985,4937640,19376409,5,Great seller tqvm,G,G,0.0558258102434,0.870609555133,0.0735646346238,0.81
2986,4149345,13432519,5, Excellent service by seller Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2987,4937640,245691619,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2988,4149345,14477372,5,Well packaged! ,G,G,0.0820705960053,0.707753618033,0.210175785962,0.63
2989,4149345,13432519,0,"@cheejyg  dear, you can contact with chats if you have any problems",N,N,0.0938374046371,0.0788264615511,0.827336133812,-0.02
2990,4149345,14479774,5,"Good quality and it was wrapped in box so no dent no nothing. For those who are wondering the size, it is the size of a palm. Very cute and will definitely purchase again 😊",G,G,0.126201807073,0.7922226121,0.0815755808272,0.67
2991,4149345,15737057,1,Asked seller resend no reply. Atleast resend me the casing . No packing well . Dont following her,B,B,0.527248387342,0.255867172454,0.216884440204,-0.27
2992,4149345,13432519,5,Delievery was really prompt and speaker was in good and working condition 👍🏼,G,G,0.0886838550477,0.858449946244,0.0528661987082,0.77
2993,4149345,42089833,5, Excellent Overall Service,G,G,0.0179447576894,0.848557508763,0.133497733548,0.83
2994,4937640,155675738,1,Still have not receive yet!! 28/08/2017. ,B,B,0.612730379388,0.236915144269,0.150354476344,-0.38
2995,4937640,185919384,4,Its smaller than I thought. ,B,B,0.471604590821,0.379506061461,0.148889347718,-0.09
2996,4937640,16803914,5, Excellent service by seller!!,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2997,4149345,16431132,5,The lash line is very thin which is good because it will look natural. 10 pairs for less than $2 is extremely cheap!,G,G,0.134089736145,0.656403197945,0.20950706591,0.52
2998,4149345,42089916,1,"Use once, open to refill water and the magnet broke, and connecting screws came out. Cui sia knn. ",B,B,0.57917587947,0.215194911474,0.205629209056,-0.36
2999,4149345,14481682,5,Prompt n good product,G,G,0.0653047683847,0.873030168219,0.0616650633968,0.81
3000,4937640,17705439,1,Stain lips and quality very bad,B,B,0.611113806676,0.222292931027,0.166593262297,-0.39
3001,4149345,237463970,4, Good service by seller,G,G,0.00892209848275,0.974490207645,0.0165876938721,0.97
3002,4149345,13426504,0,Hi I would like to buy the 252 eyeshadow palette nd 12 cream contour palette.r they in good condition. Can I trust this app.BTW which country r u from?,N,N,0.124487388712,0.243244437348,0.63226817394,0.12
3003,4937640,18979710,5,Lipstick melted and bad condition,G,G,0.239270874391,0.43902204324,0.321707082369,0.2
3004,4937640,44467112,5, Excellent Item Quality,G,G,0.0783745021882,0.906422306174,0.0152031916374,0.83
3005,4149345,15736347,3, Product quality is ok but express delivery took 23days so no point paying xtra,G,G,0.0989923334341,0.679287677413,0.221719989153,0.58
3006,4937640,110140214,4,Beautiful design and looks exactly as what is shown on the pictures. Durable and price very reasonable. It could be due to its new that is why there is a smell.,G,G,0.155437630593,0.544450049231,0.300112320176,0.39
3007,4149345,16428049,3, Product quality is ok but express delivery took 23days. No point paying xtra,G,G,0.0989923334341,0.679287677413,0.221719989153,0.58
3008,4937640,155675738,0,Hi do you have ready stocks? Around 12?,N,N,0.0925861687546,0.102706779569,0.804707051676,0.01
3009,4149345,15736347,5,"Didnt know this bottle is so big! However, it is slim with opening of bottle is easy for filling in the liquid contents",G,N,0.320326607065,0.30946202881,0.370211364125,-0.01
3010,4149345,14479925,0,this is 1$?,N,N,0.150587970203,0.164837605509,0.684574424288,0.01
3011,4937640,21273247,0,"""eye massager""",N,N,0.192203787777,0.206389277957,0.601406934266,0.01
3012,4149345,24119390,0,I would like to delivery time 4 days.,N,N,0.0880520931844,0.405727100781,0.506220806035,0.32
3013,4149345,95008474,3,Worked well except express delivery took 23days so paying extra for it is pointless,G,G,0.149994107166,0.545370098063,0.304635794771,0.4
3014,4149345,15720215,5,User friendly! Item exact to pic ,G,G,0.179549660536,0.428143603781,0.392306735683,0.25
3015,4937640,40486701,5,Yet to use them. Will buy again if it is good.,N,G,0.053831706048,0.703385892275,0.242782401677,0.65
3016,4937640,18983592,5,"Items in good condition. I never realised all are in black color and only the bottle is different color therefore I buy 5, after received only I checked that it is indicated all black color😂anyway it is not overly priced therefor it is still a good deal.",G,G,0.146005938593,0.501480063464,0.352513997943,0.36
3017,4149345,14479774,0,Nice<b>,N,N,0.10264045022,0.378779554342,0.518579995438,0.28
3018,4937640,17704457,5,Item Received Thanx Alot!!,G,G,0.185953466808,0.695423958505,0.118622574687,0.51
3019,4937640,282750352,4,"Decent product especially for its cost, works fine for what it is, a bargain indeed.",G,G,0.166482291235,0.499532083508,0.333985625257,0.33
3020,4149345,42089916,5,"Received item as described, tried it but the mist function is not working. Lights are ok. Will feedback to seller.",G,G,0.147076588294,0.692132080007,0.1607913317,0.55
3021,4937640,104304937,0,@sg4801_46377 dear we are shipping from overseas ,N,N,0.0894709713264,0.117323701274,0.7932053274,0.03
3022,4149345,16432801,5,Took about 12 days to arrive. Cutter is dusty but should not affect the performance. This was a good buy!,G,G,0.133815022055,0.537364882389,0.328820095556,0.4
3023,4937640,16811740,4,"Some of the colours melted prob due to the Singapore heat. Won't complain for the amount I'm paying. Well-packaged, nice seller. Product is on the greasy side but would work well for short-wear stage makeup.",N,G,0.250172603202,0.576686262137,0.17314113466,0.33
3024,4149345,53360834,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
3025,4149345,110639416,5, Excellent service by seller. Seller was friendly and polite. ,G,G,0.0613002334983,0.899865370629,0.0388343958722,0.84
3026,4149345,14481959,5, Excellent Item Quality Excellent Value Excellent Delivery Speed Excellent Overall Service,G,G,0.0191174633753,0.963782811004,0.0170997256204,0.94
3027,4937640,282750352,2,It came without a battery and charging wire.,B,B,0.648660766977,0.175310312466,0.176028920556,-0.47
3028,4937640,323892755,5,Haven't yet tried it on ,N,B,0.409466601016,0.245170769858,0.345362629125,-0.16
3029,4937640,18983730,5,Long lasting. Sweatproof. Would buy again.,G,N,0.216308560628,0.259777649119,0.523913790253,0.04
3030,4149345,237463508,2,Dont expect too much with this kind of price,B,G,0.332968396831,0.346240703049,0.32079090012,0.01
3031,4937640,18983118,2,THE POWDER INSIDE IS BROKEN AND HAD TO DISCARD ITEM,B,B,0.578151303962,0.249652961139,0.172195734899,-0.33
3032,4149345,14479020,5,"Received in good condition. 
Thank you! ",G,G,0.00546141871736,0.971953742933,0.0225848383493,0.97
3033,4149345,15736375,5,"Great, excellent..",G,G,0.00940979197814,0.956908289604,0.0336819184177,0.95
3034,4149345,48219737,5,good,G,G,0.00401678033778,0.919179307473,0.0768039121888,0.92
3035,4149345,14482314,5,"Received in good condition. 
Thank you! ",G,G,0.00546141871736,0.971953742933,0.0225848383493,0.97
